1 1
7 361609570 -88844713
6 20137651 737488301
4 971339250 -7770434
5 575408444 901971265
7 -96610949 -545746520
6 443313955 937483535
0 784989771 662466538
0 951506437 -374883610
1 700528364 287865425
3 -699563884 -654697371
9 -10676013 792410437
8 72810447 252927627
0 -242090809 -285841042
9 62728381 466622465
4 615080496 -148148289
0 55148947 -576535187
6 782314847 -937745784
8 -18648222 -202427070
3 6815169 -448662828
1 833101976 -37524482
4 -446527415 -91786563
0 807013864 260991610
5 892734423 -443532057
2 245225318 -893337644
7 764537156 566493796
6 -117046993 290201064
5 387424378 508627976
0 993666213 -323166698
0 -10780222 -748734461
2 -21729273 994037101
3 -761664652 580417711
3 424966926 -905798618
4 433913374 384996488
1 314808833 -60432131
5 -264552432 -693946245
5 494778286 210047845
2 528515277 196291441
9 189274769 180345119
1 722998153 127945578
9 98360319 -23179001
2 134147230 40914959
2 -111711813 -300416619
1 108849461 -691047477
4 557226123 971863858
6 -982810008 151807475
9 -648306558 102865111
4 -135119778 43167949
5 639762825 -745633679
4 735496947 -509444910
6 563862757 -856629314
9 -875689461 973438984
4 -93951029 582006201
7 -998815938 640087386
4 -551893575 230513399
9 -409549762 188214300
4 -48087264 67165651
9 268151948 886083257
1 243125152 564054013
3 781129512 -961120739
0 -745368952 624891878
0 -694465846 932459235
1 -713856555 -262221789
1 612814941 364483262
7 -506898240 51157615
4 61926161 -28028038
7 -527134576 180335685
8 241206630 -539195951
1 -3560159 -528947940
5 315025060 317846312
7 -690606172 -490831730
5 958499408 95106698
6 312949830 984146247
5 -604960596 -441805663
9 -18020886 576677214
1 480823471 209041959
9 768136190 609753370
4 -39869032 -923517270
3 901997994 791250454
7 789565250 -845574759
1 140549504 386943970
5 -19250199 347656624
9 -636929249 10260844
3 -621721971 -900865739
7 -440832858 598948384
5 473601787 237587874
1 869236262 995141565
0 31144055 -997706338
7 -361507841 66290661
9 -426834567 3003517
4 -967578796 977416120
4 -870772084 633261294
4 -523619083 -658665444
4 -485102775 858602504
9 768214461 -553436441
5 913272761 -106540845
7 -395373323 -466337709
0 161188816 994073014
0 -560840063 782269413
8 -476949105 207821824
4 -591183373 -879382689
1 -779250846 -433919027
3 267133642 562035640
8 -237423942 -940717940
8 392560830 -331221905
5 793229716 -253397928
9 -536697643 939646848
1 951439617 -596320164
6 -921460915 -740372009
4 441257756 -160317143
7 -128843144 -540299933
5 -179834191 627651811
0 -386424601 -870565358
2 -275982319 -742306763
3 -58375891 -103891381
1 -697374717 -687451929
6 -674863414 -390500048
8 325207811 145474451
3 -670003942 -38491329
0 -962433194 520869070
8 -485893759 -370199944
0 356785246 322091006
9 -543203962 281802802
8 -880851638 -139385474
9 437972556 -624639464
1 -374222779 -343741619
0 -683216379 441864972
6 -903857334 803752046
2 -944080242 506279015
1 337881925 -703610045
9 -833669791 77456310
8 -480848114 -787977471
3 -39940074 -408724872
9 -751759461 858924378
1 -276241958 -285682018
4 838984418 -279483645
3 781789816 96181132
1 535933703 40316337
0 774244951 222215806
9 783289428 210838196
5 182670297 -528464798
8 -743685860 358843312
5 -455015235 298306947
7 486425644 -67678347
9 853226181 492801519
6 246353670 -444575414
9 -521002206 336715596
5 -161353448 640396834
7 -68827447 715770983
5 -553097329 -410698305
5 -454546317 692455689
2 -56807289 940139686
2 523890537 -201698163
4 111880658 778941482
8 732626289 -403737145
7 569781405 -695077474
4 122923313 -799512439
4 -723053112 -362750924
5 299725662 -14618904
5 990844620 222579132
8 666024288 364635316
8 -149787246 230103245
8 431613219 -728864633
2 -994432496 427815646
1 -314593493 168037949
1 -229122023 -971302317
1 -489116680 -420705651
1 83737837 -311705234
1 -25107706 766285482
4 202612702 699105040
6 418446210 194287095
9 -321460201 942741869
1 -19784618 720109285
2 11544445 -666504108
4 479263422 -722939862
3 -737294842 -407950742
2 -424072406 49289123
2 16763761 -333212046
5 -471528973 -763681900
8 -942443301 612463643
4 -48802250 333060234
1 -508256976 142786337
2 -193250869 220985093
6 -175130398 258110655
4 -4092617 341188024
5 313505087 975616497
7 796937824 -909425943
6 -198024022 -14032874
0 -7014121 274034104
0 629592406 919206723
3 -651535757 -174901971
2 68973876 -175048360
7 261286014 392964252
2 815403686 562078218
3 591383631 997381851
6 644449092 -864435587
6 20456667 -417823539
1 -488093492 780785398
5 -657163540 977682103
3 -787986680 43368380
6 -313624000 698750091
2 -165199008 -118506463
6 442097188 -383200208
0 776529209 -605800454
8 -726359844 17039133
0 -652555141 -235081336
2 92025661 -454085225
4 -840874248 575312794
1 -59788261 -423853268
0 -551225487 823277139
3 -373825859 215966871
1 615878935 -489702731
6 279559151 225066185
7 -653074983 635583133
9 556586146 806789329
5 377253673 -81052006
4 423954693 -370771026
1 -976446437 854736581
6 677175260 -416998894
1 -841716901 -547958216
8 -893948789 265329353
1 142180905 767853163
5 250750587 -638625122
4 436515225 -308134168
1 747336408 888664878
4 111219309 303313511
3 194471544 -387750139
1 991760728 -602181843
4 -243205417 170965371
5 -849127639 -529227705
6 993705793 -130424234
8 -778014738 92226501
5 886871402 -132581593
2 893483327 985170521
5 715159617 -39926178
9 -72061375 769213065
4 -70122114 -372568480
1 405162175 -218927737
8 -933283809 -937761493
2 -244717512 -934423811
8 -777585960 -929837151
5 546552335 -269784117
3 -795699894 711031310
0 -875771872 -457941158
2 294980403 -937397281
3 851901742 -756725946
3 -667741491 272763862
8 581058319 768176067
4 203368841 -183395456
3 -151415645 474824578
7 800981627 194860042
8 960493331 -735350765
1 -203058977 -526152441
8 809767483 678246835
4 -442347982 492863732
2 -698997170 -111156206
1 582362776 832882024
8 -984599122 -215312619
7 -36781970 761294194
4 717655535 213444470
9 -617323053 918597084
8 -814098095 443910112
6 656703062 -351829627
8 31702785 -163403637
7 -277419458 -293160940
2 366887056 708092700
8 -542048933 -324262120
4 948972255 -515259462
9 277266130 660798788
1 854259621 842651476
3 -348974501 -762779116
6 916149841 40670556
9 705673355 170392869
6 -620245144 -931086554
7 201641002 -788613387
4 443796564 -101295313
9 728205815 -637174666
7 -419849395 -751228750
2 -216521241 -127805282
4 705373494 412270861
3 157788507 668962662
9 -214680116 327384388
8 -569547942 611268881
3 918776898 812521798
8 351006877 680487711
3 937968443 159517257
8 -117447174 479337988
4 -75129771 -986167261
8 429403167 895101972
1 169056197 686096286
1 867574195 -310435350
7 -495290715 275718234
7 -223617169 -147026318
2 703716730 585075435
4 709535975 711676625
9 -207247007 -963760008
0 676272059 -554533653
6 -297137522 378904302
2 103814921 -496513696
6 -61086115 570232845
2 -633527874 825833905
0 20940171 -492438431
1 -463170036 385566315
5 -1974432 802018985
2 601485411 449494920
1 -451612387 -386359495
6 760140749 345358578
2 -971679560 53722202
3 487815591 -763430531
9 72849944 739191177
1 -108488118 605736793
8 927131715 535708003
3 -213705269 892523918
7 -371026527 654256315
2 -327409844 -999882505
3 -176346508 655218677
4 606939718 -391865304
8 408867474 962682121
9 -126894045 37489754
9 -989653800 -688586321
5 -285453909 -647553467
0 346870278 -370969641
2 -561869628 704491645
6 -540024192 -556441796
0 627215691 -780706623
9 -216018852 -369592349
1 -961760068 425151471
8 558831759 296197822
5 881292142 -586389108
5 -581567929 80900909
3 870797054 -788367340
1 -592675295 425310705
0 -779141156 148901328
9 601516241 927148136
2 -470116663 946614685
8 677155530 886136926
2 893626787 -828240689
6 157873383 270028669
4 -661862946 175419794
9 19730924 32919458
6 924008920 634269037
9 -213911729 -595549415
9 -204619859 -128893042
6 -91484401 240641405
6 457780475 -540532384
8 581211016 -368009434
5 -986404846 -976113355
1 -765265985 -422266475
1 -702415154 463182622
7 -547677622 233581418
5 231476120 17214374
0 -831080546 282915688
6 771619047 -852584835
5 252913887 -451753379
4 -468038358 -274227189
8 50297226 -106179974
2 -213887871 147504434
2 -586137620 586242971
8 -817614628 -830806702
9 483514817 -246709734
6 -794195464 -385794737
8 -545781600 325032083
8 -629338121 534510645
2 -921621488 -915310653
4 98404323 -724123287
7 -678141646 -200892446
1 -152623712 730380133
4 573544522 966854230
1 841202639 360238246
3 -818461564 -507251000
2 45712408 473793956
5 199126925 591725981
5 830561053 -580668319
8 -521222710 -822224745
0 167661890 770987019
7 -345690402 -938434663
5 22634260 866080905
8 214043385 978699427
0 34248502 -288606238
2 -554396529 20641189
6 -876745438 -598457807
9 -685066894 45271083
2 -881161633 165691067
4 473845880 -641493612
2 -522781119 331851322
9 -677415454 -231488140
3 680663588 440644258
0 -534661542 475507731
5 920442474 -588718743
7 -475831392 103183671
0 421762274 -776818571
1 -99051234 -321316234
9 542738023 -865148593
5 54372240 840779033
4 566764512 11223864
6 -988969030 -279544656
5 352242551 364169005
7 335727170 -602947221
2 830695293 562206939
3 -676569355 -674748811
3 -474797708 -694947527
2 983167044 -202420233
5 319490960 680571948
6 203148727 540262766
6 -265987168 187440490
2 240260802 -601918341
1 984257083 138792845
3 -688389926 397636154
1 634668176 -329340152
0 91057311 -322884203
1 215076343 958450540
3 760620583 -488576912
4 737014795 -472968197
1 -622332 -652434021
1 -685587394 637318399
8 -695472398 -672830658
8 -276422507 653376047
5 6770758 -773157304
8 -302525835 613092808
0 452384793 18192894
9 927222752 604878870
2 342961705 475139852
9 363467992 706475701
6 -612548856 -3786529
7 158770391 -837403782
6 86965605 706420544
2 -929682461 -972321806
7 218620268 -649755588
3 710401745 -826120640
4 868918787 -668295992
8 -119519798 878300181
4 507142529 118641525
2 -116934005 500280852
1 776010987 803999159
2 -906757595 -774505825
9 -236737350 -45678746
9 -96474906 -64030197
8 536834731 -685799613
7 529935939 287763227
1 -619756085 665813331
2 -752771635 789378223
2 -373091351 -594464598
3 -133506880 241766042
3 -248986246 536297565
8 -60908473 -835771283
5 -604444146 513788672
5 -546787402 27602491
9 -421642902 -547518730
5 829630447 81634677
4 849340636 703961881
9 598848603 -484735036
6 120254215 -489520635
4 -347431552 -213879306
7 -615133282 -353856599
7 479831900 -358364560
1 944404394 160217608
8 -714214586 -692765196
1 -923625931 19626822
9 -667201906 -771302619
8 277799327 265773326
5 -58206585 77529370
8 -533674725 -472307231
5 -927674417 550401006
8 -571187632 -821595397
9 -118357259 -120151831
2 -322879831 -31186899
1 -585007402 830060378
7 -832960572 122054444
2 -300158446 -913568663
7 490526810 -927034951
9 -396054466 305939039
3 228895098 337777376
4 509659684 -947558341
7 144768455 -676788069
2 -376818283 -596794780
0 -860968195 -540928099
2 7814824 -843471818
8 -611986334 932977560
9 857997697 526840337
9 324744134 -72816955
9 -611414081 -714748013
5 674442668 -636166449
4 13025557 -465641838
3 -192382612 -552473855
6 186731728 804934753
2 218414332 502110392
7 -869083488 -76982117
7 828771947 -524428815
7 888336861 406122302
5 -977786715 130597724
4 956206802 944427498
1 -669481669 109595492
9 156270391 -888880398
7 267658251 129186378
8 19368135 -473866787
2 838232202 614349648
2 -871008336 897355020
0 574282760 50499203
2 222058665 947057852
7 648627161 -279482921
6 144676122 270897208
5 -134145802 723287140
2 125211479 -693876603
5 -281510907 429236229
3 376237593 702956232
0 -624705643 -82220071
5 -578093222 988132955
5 602735658 402376607
3 -428425303 880437266
8 -783427369 712578655
8 178573520 -911268601
5 177963556 -657709680
4 -341070707 -32204048
9 -214400710 115549065
2 -16567732 -158056607
8 -547996873 555719281
3 987504645 -995014954
8 -842419004 -747115131
7 -282083545 -132990163
6 -152521769 -959701315
7 445460087 644180675
7 -664408099 588737991
7 992019425 -914331447
3 762408624 740659740
2 726360552 -391329511
1 -920441692 125187349
0 40049563 719007550
8 78442334 196628763
4 607239021 855157539
9 -95851621 -919965439
0 -255195066 -794714612
1 -295084316 264538440
9 642001960 527620163
3 796675258 -581460228
1 64803514 497731544
5 -264225848 854117236
8 347565888 556345137
6 875061503 217565617
6 -445110876 -731264203
4 76168885 632759030
0 -707047265 -312806870
3 620721640 -713881701
2 -922575027 -716339839
1 777617422 445919385
0 389904043 381704215
4 282023464 -296302468
9 367413193 16842841
0 695205428 318959654
7 714646638 -653236770
1 783723789 -445597852
2 -176292914 -617039499
7 108021700 -937617563
9 -220896922 852370284
9 -817455347 -326443759
3 555437672 -82415407
9 82038572 746684339
1 -91164987 162006565
4 808197943 378228260
6 501352015 400454486
3 87731463 -221320614
2 -457802421 935818899
0 705515983 -196829888
2 841134798 -732791921
0 -262428692 133771298
1 -489002602 931267630
6 -380487655 -658920244
8 210987116 549833586
9 93656249 667913657
0 -213530785 107048115
6 210941408 821989955
9 -259632113 -696364173
2 -979241372 -158491875
6 -509918252 -182928107
8 -267050585 344610404
8 -97895493 513425037
1 711660 -718070711
3 634741137 -195200365
8 428619256 -414777948
4 34132869 -245654121
6 539137626 603496778
3 -364238287 -467536035
3 -591574868 891756214
4 -112527171 -518772075
6 -975397777 347600847
5 -648257734 715277173
8 -780122742 -105567831
9 -752675556 962470131
4 16422263 827249548
2 -98240559 854470407
8 -727209193 -549472102
0 -638878968 929180181
8 -897752631 -599040103
9 -231316265 494418715
4 -316695008 740653019
3 -159673548 -838115014
2 461060308 9376937
8 -384265915 965686021
7 945450917 491260143
7 -86670951 758328532
4 -491899328 -979183075
2 502440071 -361641495
1 -891261307 -178595684
9 355844004 776538351
5 -256488061 -821232355
5 177369101 236399701
1 446280090 171801406
1 897806654 -716821582
8 607291675 992308851
8 454922249 -562976452
6 -622070191 -967806353
9 906342530 -324500652
4 -41575465 475425085
8 546522896 -664138574
4 69901106 760636741
7 -663156828 84671256
3 721574098 -559174475
4 -288672225 -681109221
7 681489186 32098331
3 755967344 253264190
3 144455515 303828674
5 117247713 385288497
1 757029973 444162316
4 -691182383 331574025
8 567111984 99459721
6 -155929987 -147139489
8 465752895 298838954
6 782408671 -120765395
7 755053123 -656000774
4 -723205165 -367131896
6 512342005 595039322
3 -365030061 927679535
8 -737220110 691180572
7 858631062 593979520
1 909116062 -938375181
6 -811364560 949146302
4 -806511541 -91943600
6 256721595 949542484
3 -724622544 -74444152
0 867820167 49906041
1 512042280 247773440
0 218328686 -116273959
9 59692959 967512760
8 572647008 179088194
0 361885557 959880034
6 -778145700 -254609130
8 293070972 -740117166
5 84379863 59994797
2 749802469 -952300100
5 768037105 -162362745
9 5714688 -276341783
6 633609942 -509405162
3 -413057096 -410159055
3 836496621 -994168113
1 -848240109 694877529
2 406583796 -927405722
7 -916874049 -260410544
2 -264604430 -344266249
4 -518655527 -537761902
1 215163364 501875027
9 -579972367 443353993
0 -581741806 -967994774
5 -508471032 381711881
3 528599860 -666577139
4 -839806563 -372093679
7 -366160864 -593911893
3 -126026044 -900564852
6 602329686 -520545242
3 -586911504 -821005798
3 606744850 -648994915
6 554919933 318057427
0 -198457121 157102513
2 -790770018 -683931985
8 336817804 931070894
1 -558616350 -443601427
4 -673630673 524515563
5 699966873 695721233
2 967236309 -72937646
1 -332185876 -489766610
4 545403203 -953005025
9 226572389 540452785
6 -710491016 -616334301
0 -253981428 221355943
6 738255504 -992545920
3 401426230 501769805
8 -391561367 816047527
5 988976872 94308600
7 535898138 -700850934
5 239197953 443010347
5 97746182 363799629
4 430874824 -366025562
3 724606046 -877587092
5 952523866 -169893352
8 -558505523 134641639
4 103708353 -755646491
2 181758507 724157762
6 -21800088 -855096324
4 -126829244 571831269
2 -837541530 -485219797
2 158077087 865487505
2 205433528 -181939849
3 -767214648 -690934829
1 -891411888 917730745
5 -623270405 -601509016
3 11299381 752088186
9 -232095419 -840467240
9 -473823865 656299515
2 164543965 621392368
